16777216 4.185153
33554432 3.083294
67108864 3.358553
134217728 2.060823
268435456 2.654536
536870912 2.141398
1073741824 1.897379
2147483648 1.853111
4294967296 1.559327
8589934592 1.550563
17179869184 1.540186
34359738368 1.566073
68719476736 1.537776
137438953472 1.554641
257698037760 1.531228
